position_id,symbol,base,quote,asset_class,side,side_sign,signal_time_utc,signal_ms,entry_time_utc,entry_ms,exit_time_utc,exit_ms,duration_hours,planned_entry,avg_entry,entry_ref,entry_style,planned_stop,planned_tp1,planned_tps,n_planned_tps,planned_dca,risk_dist_abs,risk_dist_pct,tp1_dist_pct,planned_rr,leverage,risk_note,exit_price,exit_type,outcome,r_stated,r_from_prices,roi_card_pct,n_dca_fills,n_stop_moves,n_tp_changes,n_partials,still_open_at_end,confidence,confidence_rank,is_backtestable,data_quality_flags,signal_hour_utc,signal_dow,signal_date_utc,thesis,indicators,market_context,management_story,notes,first_msg,msgs,first_msg_url
SOLUSDT-2026-05-14-long,SOLUSDT,SOL,USDT,crypto,long,1.0,2026-05-14T00:17:11Z,1778717831020,2026-05-14T00:17:11Z,1778717831020.0,2026-05-14T14:30:30Z,1778769030106.0,14.2,91.25,91.05,91.05,market,87.5,,,0,,3.55,3.899,,,100.0,"Soft stop was a 4h close under 88, with a hard stop at 87.5.",91.46,manual_close,win,,0.115,45.03,0,1,0,0,False,high,3,True,,0,Thu,2026-05-14,"A second SOL long at market the morning after the first one, with the stop defined on a 4h close under 88 rather than a hard level.",4h close,,"He longed SOL again at 91.25 CMP, publishing no target and a two-part stop: a 4h close under 88, or a hard 87.5. Thirty-six minutes later he said he had modified the SOL stop because the trade was already in profit, but never gave the new level. That afternoon he closed SOL together with XRP 'in minor profits' - his card shows entry 91.05, close 91.46, +45.03% on 100x.","The stop move at msg 106 has no level attached - he only said it was modified and that members could adjust too, so 'to' is null.",103,103|106|108,https://discord.com/channels/1042855255089623100/1501271173588193290/1504276354516910202
BBUSDT-2026-05-14-long,BBUSDT,BB,USDT,crypto,long,1.0,2026-05-14T00:18:10Z,1778717890571,2026-05-14T00:18:10Z,1778717890571.0,2026-05-15T00:20:30Z,1778804430974.0,24.0,0.03535,0.03538,0.03538,market,0.3,0.39,0.39|0.41,2,,0.26462,747.9367,1002.3177,1.34,25.0,Flagged risky - half margin.,0.0371,manual_close,win,,0.006,116.46,0,0,1,0,False,medium,2,False,stop_distance_implausible|stop_on_wrong_side,0,Thu,2026-05-14,"A deliberately risky, half-margin long on BB taken at market a minute after the SOL long.",,,"He called BB long at 0.03535 CMP as a risky half-margin trade, posting TP 0.39-0.41 and SL 0.3. Thirty-five minutes later he dropped the first target - 'Remove the first TP 0.039 will take full TP around 0.404' - so his own plan became a single full exit. A day later he admitted he had 'totally forgot about this one' and closed early at 0.0371 for +116.46% on 25x rather than waiting for the target.","Levels recorded exactly as posted, but the decimals are almost certainly wrong: with a 0.03535 entry the TP 0.39-0.41 and SL 0.3 should read 0.039-0.041 and 0.03 - his own follow-up message calls the first target '0.039' while the revised full TP is written '0.404'. The exit at 0.0371 sits between the plausible 0.039 target and the entry, consistent with the dropped-decimal reading.",104,104|105|127,https://discord.com/channels/1042855255089623100/1501271173588193290/1504276604292042863
ENSUSDT-2026-05-14-long,ENSUSDT,ENS,USDT,crypto,long,1.0,2026-05-14T07:40:51Z,1778744451590,2026-05-14T07:40:51Z,1778744451590.0,2026-05-14T16:19:52Z,1778775592109.0,8.7,6.89,6.9,6.9,market,6.3,7.69,7.69,1,,0.6,8.6957,11.4493,1.317,50.0,,7.135,manual_close,win,,0.392,161.15,0,0,0,1,False,high,3,True,,7,Thu,2026-05-14,"Long ENS at market towards 7.69, with a soft stop defined as a 1h close under 6.3 rather than a hard level.",1h close,not stated,"He called ENS long at 6.89 CMP with the stop set as a 1h close under 6.3 and a 7.69 target. By late afternoon it was +141.91% at 50x from 6.900 and he was holding for 'fat profits'. At 7.171 he took 50% off (+190.71%) and told followers they could close the whole thing there. An hour later he was completely out at 7.135 for +161.15%, well short of the 7.69 target.","The 6.3 stop was a 1h-close condition, not a hard level. Exit came at 7.135, below the 7.171 partial, because he closed the rest after a small pullback.",107,107|109|113|120,https://discord.com/channels/1042855255089623100/1501271173588193290/1504388009280278589
BTCUSDT-2026-05-14-long,BTCUSDT,BTC,USDT,crypto,long,1.0,2026-05-14T17:27:12Z,1778779632250,2026-05-14T17:27:12Z,1778779632250.0,2026-05-16T01:15:48Z,1778894148255.0,31.8,81300.0,81300.0,81300.0,market,79500.0,83000.0,83000|84000,2,80800,1800.0,2.214,2.091,0.944,,"HALF MARGIN, self-declared gamble - 'Don't lose today's profits on it, go low!'",,stop_loss,loss,,,,0,0,0,0,False,high,3,True,,17,Thu,2026-05-14,"A self-described gamble long at 81.3k straight after the pump to 82k, targeting the daily high around 83k, or 84k if he saw strength.",daily high,Immediately after the clarity-act pump to 82k that he had called from 79k (msg 121); he expected a slow grind and then a Sunday weekend pump (msg 126).,"He called it at 81.3k CMP with a DCA at 80.8k and 79.5k written as 'Sleep' (his wording for the stop), targeting the daily high at 83k or 84k, and stressed it was a half-margin gamble that should not cost anyone the day's profits (msgs 122-123). Price ran to 82k almost immediately - a clean scalp exit he chose not to take because he was holding out for 83k. He confirmed he was still holding the next morning (msg 127), then BTC rolled over and stopped him: 'Lost the BTC gamble trade. My fault there when we longed from 81.3k it immediately went to 82k, a good TP for scalp I could have exit there but was trying for 83k. My mistake on this one. The good part was I mentioned use less margin on this' (msg 128).","No card or exit price was posted; 79.5k is the published stop. Whether the 80.8k DCA filled is never stated - price traded through it on the way down, so the realised loss may be bigger than the call implies. avg_entry 81,300 is his own restatement of the entry in msg 128, not an exchange figure.",122,122|123|127|128,https://discord.com/channels/1042855255089623100/1501271173588193290/1504535567663235103
HBARUSDT-2026-05-15-long,HBARUSDT,HBAR,USDT,crypto,long,1.0,2026-05-14T23:59:36Z,1778803176285,2026-05-14T23:59:36Z,1778803176285.0,2026-05-18T00:50:21Z,1779065421686.0,72.8,0.0948,,0.0948,market,0.089,0.1,0.1|0.105,2,,0.0058,6.1181,5.4852,0.897,,,,stop_loss,loss,,,,0,0,0,0,False,medium,2,True,,23,Thu,2026-05-14,Straight long on HBAR at market with a 0.1-0.105 target zone; no reasoning beyond the levels was posted.,,,"He called the long at 0.0948 CMP with a 0.089 stop and targets at 0.1-0.105, and confirmed twenty minutes later that HBAR and BTC were what he was still holding. It went nowhere for a day and a half; on 16 May he said HBAR was grinding back toward his entry and that he would look to close it around breakeven. That never happened - on 18 May he reported 'HBAR hit SL', so it closed at a full loss instead of the breakeven he wanted.","He never restated a fill or an exit price, so avg_entry and exit_price are null; his published entry was 0.0948 and his published stop 0.089. The side on the stop-out message is inferred from the original call (the extractor flagged msg 144 as medium confidence). No R figure was given for the loss.",125,125|127|139|144,https://discord.com/channels/1042855255089623100/1501271173588193290/1504634318503546950
PARTIUSDT-2026-05-16-long,PARTIUSDT,PARTI,USDT,crypto,long,1.0,2026-05-16T01:23:08Z,1778894588444,2026-05-16T01:23:08Z,1778894588444.0,,,,0.0615,0.606,0.606,market,0.0525,0.07,0.07|0.075,2,0.586,0.5535,91.3366,88.4488,0.968,,DCA leg is 30% of the position,,unknown,unknown,,,,1,0,0,0,True,medium,2,False,stop_distance_implausible|target_on_wrong_side,1,Sat,2026-05-16,A PARTI long at market with a 30% DCA leg underneath and targets in the 0.07-0.075 band. No reasoning was published beyond the levels.,,,"He called it at 0.0615 CMP on the morning of 16 May with a 30% DCA leg (posted as 0.5860, which reads as 0.0586), targets 0.07-0.075 and a 0.0525 stop. Fifteen hours later he reported the average had moved to 0.606 - again a dropped decimal, reading as 0.0606 - and that the position was in profit, which implies the DCA leg filled. PARTI is never mentioned again: no exit, no stop, no result.",Two of his numbers are missing a decimal place - the DCA posted as 0.5860 and the average posted as 0.606 against a 0.0615 entry - and both are recorded exactly as posted rather than corrected. The DCA fill is inferred from the changed average. The position drops out of the log after 16 May with no outcome of any kind.,129,129|139,https://discord.com/channels/1042855255089623100/1501271173588193290/1505017728887689278
LINKUSDT-2026-05-16-long,LINKUSDT,LINK,USDT,crypto,long,1.0,2026-05-16T01:26:35Z,1778894795347,,,,,,,,,market,9.6,,,0,,,,,,,,,not_taken,not_taken,,,,0,0,0,0,False,medium,2,False,,1,Sat,2026-05-16,"LINK looked good for a long, but there was no strength in the broader market, so the idea was conditional on strength showing up.",,no strength in the market,"This was guidance rather than a trade he took: LINK looked good for a long but the market had no strength, so he told the group that if they saw some strength coming they could long it from CMP with a 9.6 stop. He never posted an entry of his own and never followed up, so nothing was managed or closed.","Conditional follower guidance with a stop but no entry price or target. There is no evidence he took it himself, hence not_taken. The later LINK mentions (msgs 995, 999) are about his spot bag and are tracked as a separate position.",130,130,https://discord.com/channels/1042855255089623100/1501271173588193290/1505018596701638706
ETHUSDT-2026-05-16-long,ETHUSDT,ETH,USDT,crypto,long,1.0,2026-05-16T09:58:40Z,1778925520942,2026-05-16T10:35:54Z,1778927754256.0,2026-05-18T00:50:15Z,1779065415396.0,38.2,2170.0,2173.61,2173.61,market,2145.0,,,0,,28.61,1.3162,,,100.0,"Just an idea, won't count TP or SL, not an official trade; entered with 0.5% margin/risk only - SCALP and SMALL margin",,breakeven,breakeven,,,,0,0,0,1,False,medium,2,True,,9,Sat,2026-05-16,"A low-timeframe (5m) ETH long for people who like LTF entries, deliberately not counted as an official call and taken with tiny margin.",5m timeframe,"weak bounce, he expected lower prices","He floated the 5m long at 2170 with a 2145 stop as 'just an idea, not an official trade', then 37 minutes later actually entered at 2172 using only 0.5% margin, stressing it was a scalp on small size. That evening the bounce looked weak and he offered anyone in small profit the chance to exit, saying he was taking his chance; the next day it was still crawling ('shits always the slowest'). On 17 May it went past 1R at 2194.45 (+90.57% at 100x) and he told followers they could take 25-50% off there, and later that the entry was still valid with the same 2145 stop. It then round-tripped and closed flat - 'ETH hit BE' - on 18 May.","The 25% partial at 1R is phrased as advice to followers ('you can take 25-50% here'), so whether he trimmed himself is unclear; if he did, the net result is a small win rather than flat. He posted no breakeven price. Recorded as breakeven because that is how he reported the close.",135,135|136|137|138|139|140|142|143,https://discord.com/channels/1042855255089623100/1501271173588193290/1505147469187645451
BTCUSDT-2026-05-16-long,BTCUSDT,BTC,USDT,crypto,long,1.0,2026-05-16T09:58:40Z,1778925520942,,,,,,78000.0,,78000.0,market,77700.0,,,0,,300.0,0.3846,,,,Explicitly not an official trade - 'Just an idea won't count TP or SL',,unknown,unknown,,,,0,0,0,0,False,low,1,True,low_confidence_reconstruction,9,Sat,2026-05-16,A 5m-timeframe scalp long inside the 77.7-78.1k weekend reversal zone he had flagged that morning.,5m timeframe|4h close,"Weekend. He expected 77.7-78.1k to be the reversal zone, a bounce there to target 79-80k, and a 4h close below 77.7k to open 75-76k (msgs 133-134).","In the morning he said the weekend reversal zone should be 77.7-78.1k and that he would try a scalp there, re-posting the plan as a screenshot (msgs 133-134). At 12:58 he gave the entry for LTF traders - long at CMP 78k with a 77.7k stop - but framed it explicitly as an idea that would not count as an official trade with a TP or SL (msg 135). No fill, result or close was ever posted for it, and the next BTC idea came six hours later with a different (76.9k) stop.","Kept as a position because it was published as a call with an entry and a stop, but he said it would not count and no fill or exit was ever posted, so outcome is not_taken. It may in fact be the trade behind the 78,041.30 / 150x card in msg 141, which is attached here to the later msg 139 idea. Separately that morning he published a conditional plan to limit-long 76,850 with TP 80-82k and SL 75k if BTC lost the level (msgs 131-132); BTC bottomed around 77.7k so that limit never came into play and it is not recorded as a position. [AUDIT] Audit: he never refused this trade — ""won't count TP or SL, not an official trade"" is a stats disclaimer, and MSG 141 shows his own 150x card from 78,041.3 at this level. Outcome changed from not_taken to unknown.",133,133|134|135,https://discord.com/channels/1042855255089623100/1501271173588193290/1505102808389783632
BTCUSDT-2026-05-16-long-2,BTCUSDT,BTC,USDT,crypto,long,1.0,2026-05-16T16:29:46Z,1778948986189,2026-05-16T16:29:46Z,1778948986189.0,,,,,78041.3,78041.3,market,76900.0,,,0,,1141.3,1.4624,,,150.0,Offered as an optional idea - 'if anyone wants to try BTC long',,unknown,unknown,,,,0,0,0,0,False,low,1,True,low_confidence_reconstruction,16,Sat,2026-05-16,"He thought BTC had bottomed for the weekend, so he offered a long from market with a stop under 76.9k.",,Weekend bottom-fishing after the gamble long was stopped; BTC was holding the 4h support / 200 EMA region around 77.7k.,"He posted it as an optional idea: 'If anyone wants to try BTC long you can from CMP with SL 76.9k think we bottomed for weekend' (msg 139). The next afternoon he showed it running in profit - 150x card, entry 78,041.30 against 78,494.90, +87.18% - with 'BTC moving too if anyone took that idea' (msg 141), and said the entry was still valid from there with the same stop even though price was up from it (msg 142). The following evening he added that probably nobody took it although it was near the bottom and valid, and used it to explain that he often runs two BTC setups at once: scalps he does very often (high win rate, low RR) and swings (low win rate, high RR) (msg 149). No exit, close or result was ever posted for this one.","Outcome unknown - he never closed it publicly and never referred to it again after msg 149, while separately running the 05-18 long. The 78,041.30 / 150x card is linked here because msg 142 repeats the 76.9k stop of this idea, but it could equally belong to the msg 135 LTF idea at 78k. still_open_at_end is false because nothing in the log tracks it any further, not because a close was stated.",139,139|141|142|149,https://discord.com/channels/1042855255089623100/1501271173588193290/1505245889567002787
